,label,category,image_name,image_array
206,baby_kids_stuff,6,a4a44c40-b4d4-4f6f-8782-3a78aa3cca3c,[0.00392157 0.00392157 0.         ... 0.         0.         0.        ]
207,baby_kids_stuff,6,d4db2ee5-0bd8-4115-9824-6a4d6f267fda,[1.         0.99607843 0.99607843 ... 0.99215686 0.972549   0.9607843 ]
208,diy_tools_materials,3,8096b887-3102-415f-a2ca-975b960ba0f0,[0.13333334 0.13333334 0.12941177 ... 0.         0.         0.        ]
209,health_beauty,4,c508502d-84e5-4132-877c-01b56bda9d02,[0.         0.         0.         ... 0.         0.         0.00784314]
210,home_garden,1,761450b9-093d-49b9-ab24-bb17c884dd0d,[0.02352941 0.02352941 0.01568628 ... 0.01960784 0.01960784 0.01960784]
211,appliances,5,01974279-ff8f-4dd1-b6f8-3464afa54724,[1. 1. 1. ... 0. 0. 0.]
212,baby_kids_stuff,6,003e84a4-6bc6-490a-bcb1-b7798a89e06c,[0. 0. 0. ... 0. 0. 0.]
213,computers_software,11,3f11ece0-c2b7-495b-89b0-3bfa34fa01cf,[0. 0. 0. ... 0. 0. 0.]
214,health_beauty,4,a70803ac-aebc-4c61-a6f3-5f860d55578a,[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ]
215,health_beauty,4,42ed3572-0b24-48a7-bf48-c16f77b1998f,[0.9882353  0.98039216 0.99607843 ... 1.         1.         1.        ]
216,music_films_books_games,7,5ee44f60-b1f6-44ca-9f69-f5be6c220de4,[0.         0.         0.00392157 ... 0.00784314 0.         0.        ]
217,home_garden,1,53d5e99d-4042-44e3-bf04-25e21cf9c345,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
218,appliances,5,00b12335-6606-40a2-88f6-674b958fddf1,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
219,home_garden,1,3a800f5b-55d1-402d-9bc3-1f00e6d3b533,[0.02745098 0.01568628 0.         ... 0.         0.         0.        ]
220,sports_leisure_travel,0,39700bf1-45fd-4f0c-8d87-b85946ee948f,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
221,health_beauty,4,89d6af0c-7ff2-43fc-a40d-a2a5aabf92a8,[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ]
222,home_garden,1,0cc634a8-9f0c-416d-9b10-43beca0fb19d,[0. 0. 0. ... 0. 0. 0.]
223,clothes_footwear_accessories,9,c850ae19-1c6f-4fd1-bf40-2b2642e86c79,[0.01176471 0.01176471 0.00392157 ... 0.         0.         0.        ]
224,home_garden,1,edc6a01d-c520-4b3f-be4c-16fbb0099a99,[0.9764706  0.9764706  0.9882353  ... 0.99215686 0.9843137  0.9843137 ]
225,other_goods,8,de1aa26d-59f2-48de-8377-dc7e2e780675,[0.         0.         0.         ... 0.01568628 0.02745098 0.02745098]
226,computers_software,11,3e54ac7f-ee88-442e-982c-7cf351a5511e,[0.00392157 0.00784314 0.01176471 ... 0.         0.         0.        ]
227,home_garden,1,da0c333a-2861-4f78-a9d8-90a007cb9331,[0.00392157 0.         0.         ... 0.01960784 0.04313726 0.04705882]
228,computers_software,11,39aab97c-b155-443c-8cf5-30f2398cea51,[0. 0. 0. ... 0. 0. 0.]
229,sports_leisure_travel,0,5d9cae47-275a-4d2d-8432-db3adbf48f21,[0.07058824 0.05490196 0.01568628 ... 0.         0.00784314 0.01960784]
230,office_furniture_equipment,2,ab2aed8e-66c8-407f-abd5-3a45866a2aa0,[1. 1. 1. ... 1. 1. 1.]
231,office_furniture_equipment,2,79aecdd1-3d68-46e1-8a7d-f2cd5bddfa19,[0.01568628 0.01176471 0.         ... 0.00784314 0.00784314 0.        ]
232,music_films_books_games,7,076c815f-66fc-4aff-8fd2-cd760c33d635,[0.2901961 0.2784314 0.2784314 ... 0.5411765 0.5568628 0.5764706]
233,music_films_books_games,7,c14c7443-3e24-4d43-93bf-2cf0ca13a4dc,[0. 0. 0. ... 0. 0. 0.]
234,office_furniture_equipment,2,e8c5c646-6629-4b28-9597-13ccf5d87734,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
235,appliances,5,2308af62-cdc6-4b2d-8fae-d54109c536a2,[0.00392157 0.00392157 0.         ... 0.         0.         0.        ]
236,health_beauty,4,149aeaa7-25fe-4891-ade7-4d4be1bdf1d2,[0.01176471 0.00392157 0.         ... 0.00784314 0.01568628 0.01568628]
237,health_beauty,4,1a9864dd-9045-4523-b0eb-bdedc799bdc1,[1.       1.       1.       ... 0.972549 1.       1.      ]
238,other_goods,8,c040fa3b-93ef-4ace-9a02-5a09c88c44e6,[0.         0.         0.         ... 0.00784314 0.00392157 0.        ]
239,office_furniture_equipment,2,460154e3-8aa5-410d-8faa-707742d67f75,[0.01176471 0.01176471 0.00392157 ... 0.         0.00784314 0.00784314]
240,appliances,5,e1e697f8-ea79-4b45-b750-70170b0f3d30,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
241,appliances,5,d7be297c-4a42-4645-9ae9-d958160d7c25,[0.         0.         0.01176471 ... 0.         0.         0.00392157]
242,diy_tools_materials,3,b47eb678-7d0c-4e0c-90ab-c14410e7dc40,[0.         0.         0.         ... 0.02745098 0.02745098 0.02745098]
243,computers_software,11,8dbc7f0d-bf95-4498-b444-cda9f95cd3db,[0.8509804  0.8509804  0.8509804  ... 0.58431375 0.5921569  0.62352943]
244,health_beauty,4,2f8a8a5a-bdf8-4586-b0e7-aa1a337b6200,[0. 0. 0. ... 0. 0. 0.]
245,office_furniture_equipment,2,29b53fef-45dd-41d8-9941-1ddd3233affe,[0. 0. 0. ... 0. 0. 0.]
246,other_goods,8,9b9471ae-4fa2-4482-ab48-4daeb30c8984,[0.00392157 0.00392157 0.         ... 0.         0.         0.        ]
247,diy_tools_materials,3,12ab56f5-5b86-407e-a0cd-99137351b413,[0.         0.         0.         ... 0.00784314 0.01568628 0.01568628]
248,home_garden,1,30d390be-4652-46b1-813b-60a18a065ef4,[0.         0.         0.01176471 ... 0.         0.         0.        ]
249,office_furniture_equipment,2,b0f93cbe-4611-4ef0-8a2d-a29192f59f8e,[0.9764706 0.9843137 1.        ... 0.9764706 0.9764706 0.9764706]
250,diy_tools_materials,3,ecf213fb-b74a-496f-a588-1a4596c4d7ff,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
251,diy_tools_materials,3,c854f9ca-5067-4df8-9d6c-fd0f37cdb366,[0.01176471 0.00392157 0.         ... 0.01568628 0.         0.        ]
252,appliances,5,01fb0238-ff13-4cf6-9daa-dd8582b17c2e,[0.         0.         0.         ... 0.00784314 0.00784314 0.        ]
253,office_furniture_equipment,2,910f83f6-45e6-4f31-89ac-6ad4b1041b72,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
254,office_furniture_equipment,2,3fdf66e4-e48a-48fd-bdfd-ba8ff45b9bd1,[0.01176471 0.01176471 0.01176471 ... 0.00784314 0.00784314 0.00784314]
255,health_beauty,4,146a0767-e576-4e85-a4ef-a4f29a011361,[0.         0.         0.         ... 0.01568628 0.00784314 0.        ]
256,health_beauty,4,0e5eeb12-39a3-45a6-83f7-dafc713ab31b,[0. 0. 0. ... 0. 0. 0.]
257,home_garden,1,1bd546ae-8ff9-4600-8b6f-ae7046c79be6,[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ]
258,appliances,5,c576c721-e712-40ba-a61a-3e224b41fe7d,[0.01568628 0.01568628 0.01176471 ... 0.00784314 0.00784314 0.00784314]
259,music_films_books_games,7,fa49697f-b81e-4728-adc5-0bab86db930d,[0.03921569 0.03137255 0.         ... 0.         0.         0.        ]
260,health_beauty,4,20cec3c7-1d85-4b5c-bb61-98ff90d91b95,[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ]
261,diy_tools_materials,3,786014da-73d4-4c84-b183-5e46bc481eb3,[0.02352941 0.02352941 0.01568628 ... 0.         0.         0.        ]
262,other_goods,8,50668a28-1755-426a-adcf-3cf8adafb87f,[0.02352941 0.01568628 0.01568628 ... 0.00784314 0.         0.        ]
263,diy_tools_materials,3,a326fe56-a9bd-411c-8bd8-69fd434e1d87,[0.00392157 0.00392157 0.00392157 ... 0.00784314 0.01568628 0.01568628]
264,health_beauty,4,4739919e-9e91-4934-b06e-a4684e457ae0,[0.00392157 0.00392157 0.         ... 0.         0.         0.        ]
265,health_beauty,4,b868fd1a-2aa6-473e-8226-c2e11f3c1c19,[0.         0.81960785 0.8392157  ... 0.54901963 0.5254902  0.        ]
266,music_films_books_games,7,e354f7bf-1c22-4490-bb6d-0a5bbcc08d62,[0.99607843 0.98039216 0.99607843 ... 1.         1.         0.99607843]
267,video_games_consoles,10,a2203fa7-ac36-4cc3-bb4f-62296052257f,[0. 0. 0. ... 0. 0. 0.]
268,home_garden,1,046ae7e3-ae36-4d80-b6bf-ef3848715984,[0.00392157 0.00392157 0.00392157 ... 0.01960784 0.01960784 0.01960784]
269,appliances,5,e9877407-c6c0-4ca4-9ab0-99181a8a1e8d,[0.01176471 0.00392157 0.         ... 0.00784314 0.         0.        ]
270,baby_kids_stuff,6,4031026d-b04b-444e-bb3f-f6833fc4772a,[0.00392157 0.         0.         ... 0.         0.00784314 0.00784314]
271,sports_leisure_travel,0,8b40eda4-2433-4dd6-8231-8117426424f5,[0.01176471 0.01176471 0.00392157 ... 0.01960784 0.         0.        ]
272,music_films_books_games,7,5571ea29-0262-4753-b51a-8febfc7483bd,[0.01176471 0.00392157 0.         ... 0.         0.         0.        ]
273,computers_software,11,5d9887a4-2f4a-4a1d-83c8-008c6ead824f,[0.9843137  0.9882353  0.99607843 ... 1.         0.98039216 0.9843137 ]
274,phones_mobile_phones_telecoms,12,12ca19ed-3d82-4c5e-94ed-a3ef1b739cab,[0.         0.         0.         ... 0.01568628 0.         0.        ]
275,baby_kids_stuff,6,b3ab8cb1-bc73-4ac0-bbb5-5d1548f6fb34,[0. 0. 0. ... 0. 0. 0.]
276,home_garden,1,94b3ab10-c8b2-4779-8e36-9ead48efb3a8,[0.2627451  0.4392157  0.4117647  ... 0.24705882 0.32156864 0.06666667]
277,diy_tools_materials,3,92a03a1b-6cd3-434c-9a7c-05ba5bb35106,[0. 0. 0. ... 0. 0. 0.]
278,diy_tools_materials,3,01a411e2-5ba1-4379-8be6-454bca693c2d,[0.         0.         0.         ... 0.00784314 0.01568628 0.01568628]
279,phones_mobile_phones_telecoms,12,80bf0e1c-359f-47ea-86f4-85a918b929dd,[0. 0. 0. ... 0. 0. 0.]
280,diy_tools_materials,3,d24c27ec-9cab-41f8-b369-6b050a8bf4d9,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
281,baby_kids_stuff,6,bea8e9bb-1f8c-42c2-8626-14746c0afee5,[0.         0.         0.         ... 0.00784314 0.00784314 0.        ]
282,other_goods,8,075bacdc-2564-4c8b-b27b-9c28c1cadbd8,[0.00392157 0.00392157 0.00392157 ... 0.00784314 0.00784314 0.00784314]
283,health_beauty,4,ba70ee5e-0436-45b7-8306-927dcc2fd087,[0.01176471 0.00392157 0.         ... 0.         0.         0.        ]
284,baby_kids_stuff,6,0aea27fa-d0b9-412a-abf0-1a8a99e2e4a8,[0.         0.         0.         ... 0.01568628 0.01568628 0.01568628]
285,sports_leisure_travel,0,d8e2a44f-7389-4f2f-bd90-46b851adf1be,[0. 0. 0. ... 0. 0. 0.]
286,clothes_footwear_accessories,9,3cee8b17-70e1-47fd-889a-bad0f817d272,[0.         0.         0.         ... 0.         0.00784314 0.01568628]
287,music_films_books_games,7,39af04a0-6609-4dd7-9838-5b6bfdc3bfa1,[0.02352941 0.01176471 0.         ... 0.00784314 0.01568628 0.01568628]
288,computers_software,11,33c76ccb-9738-44e1-b927-00bcd03702fa,[0.00392157 0.00392157 0.00392157 ... 0.00784314 0.00784314 0.00784314]
289,phones_mobile_phones_telecoms,12,c6c9c171-08b5-42f4-b4d7-219c01b34b18,[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ]
290,appliances,5,7a8f16ff-6c15-4727-b7b7-399c8ce21724,[0. 0. 0. ... 0. 0. 0.]
291,home_garden,1,76020107-69d5-4a54-882f-1278c932068d,[0.84705883 0.8509804  0.8745098  ... 0.8901961  0.9019608  0.8509804 ]
292,home_garden,1,4842f6f7-3db5-4e12-996a-24d5cf1aa22d,[0. 0. 0. ... 0. 0. 0.]
293,other_goods,8,2ebcddef-8a9f-43e8-b889-0edae9c011b4,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
294,computers_software,11,55e9e60d-2c73-4f88-aa33-dfed0d0f9845,[0.01568628 0.01568628 0.01568628 ... 0.         0.         0.        ]
295,home_garden,1,64b18910-99a6-4632-8bd9-50829fa14c75,[0.00392157 0.01176471 0.02352941 ... 0.         0.         0.        ]
296,office_furniture_equipment,2,743c8264-592e-49ca-89e7-f7166bcc18bd,[0. 0. 0. ... 0. 0. 0.]
297,baby_kids_stuff,6,71dde55a-b965-4438-afa0-31fea2fd33b5,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
298,phones_mobile_phones_telecoms,12,70ce15b2-97b2-4ce1-883e-378b20ce5e72,[0.         0.         0.         ... 0.00784314 0.01568628 0.01568628]
299,home_garden,1,96370c84-ca53-4b8b-a909-b97fed4604f0,[0.01176471 0.00392157 0.         ... 0.         0.         0.        ]
300,video_games_consoles,10,3b8a5d5c-c497-4273-a997-edcdfb9bb0f4,[0. 0. 0. ... 0. 0. 0.]
301,other_goods,8,c28966da-293c-4368-a3e3-13e160e97eea,[0. 0. 0. ... 0. 0. 0.]
302,music_films_books_games,7,9eaf8e76-8eb8-4d04-a080-a069c5256af8,[0.00392157 0.         0.         ... 0.         0.         0.        ]
303,computers_software,11,9c9dcd9d-bdf2-4675-86a1-eb8c6f9cbf35,[0.00392157 0.         0.         ... 0.         0.         0.        ]
304,video_games_consoles,10,7ccb6c4f-472b-4408-ae92-a7c6e2c40ce4,[0. 0. 0. ... 0. 0. 0.]
305,computers_software,11,f79b4c21-1978-45d5-a0be-7d4bea088eee,[0.03137255 0.03137255 0.02745098 ... 0.         0.         0.        ]
306,diy_tools_materials,3,08456006-8491-4880-9d8d-a3aa3e77328c,[0. 0. 0. ... 0. 0. 0.]
307,home_garden,1,c356ae78-8530-4807-89ad-d6c5a8e0a4b5,[0. 0. 0. ... 0. 0. 0.]
308,office_furniture_equipment,2,ab89f5fb-e708-476f-9f31-494cc55f6753,[0.         0.         0.         ... 0.02745098 0.02745098 0.02745098]
309,video_games_consoles,10,e3ce1293-7f0d-4852-8b00-36b94eb709ee,[0.         0.         0.00392157 ... 0.         0.         0.        ]
310,computers_software,11,9d91a317-ec10-474f-88de-d45375e443a8,[0. 0. 0. ... 0. 0. 0.]
311,home_garden,1,b9886faf-eaae-491e-922b-897399a495a9,[0.02745098 0.02352941 0.02352941 ... 0.         0.         0.        ]
312,other_goods,8,4200fb06-e824-43a7-a85c-2d71cb16a915,[0.01176471 0.01176471 0.00392157 ... 0.00784314 0.         0.        ]
313,office_furniture_equipment,2,2c968e4c-392d-4500-8d2a-93b5db0cdc53,[0. 0. 0. ... 0. 0. 0.]
314,home_garden,1,c10da927-d9ae-4244-9aa7-d98d5334f477,[0. 0. 0. ... 0. 0. 0.]
315,sports_leisure_travel,0,39bbbed5-1800-4a8b-a2b3-d743ca54a7ce,[0. 0. 0. ... 0. 0. 0.]
316,clothes_footwear_accessories,9,663de9a3-d8b9-41b1-8e85-f24e870530df,[0.         0.         0.         ... 0.00784314 0.         0.        ]
317,clothes_footwear_accessories,9,03d90516-077f-4c33-8572-7ee97e887ee0,[0. 0. 0. ... 0. 0. 0.]
318,music_films_books_games,7,f150712b-7509-42e2-9dd5-482183c726e5,[0. 0. 0. ... 0. 0. 0.]
319,health_beauty,4,b776bac5-6427-4ad6-ad05-b294370453c2,[0. 0. 0. ... 0. 0. 0.]
320,home_garden,1,fef1dc45-537a-4aaa-8f5a-d60366cff077,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
321,office_furniture_equipment,2,c3b7d287-6297-49ac-9461-cd395e057d8e,[0.02352941 0.         0.01568628 ... 0.         0.02745098 0.        ]
322,phones_mobile_phones_telecoms,12,0fb60073-8d38-46e9-935a-e169ee2124ee,[0. 0. 0. ... 0. 0. 0.]
323,clothes_footwear_accessories,9,4e6f96fe-7e3f-4c99-80e3-808495f25d32,[0. 0. 0. ... 0. 0. 0.]
324,music_films_books_games,7,52ff972c-8370-4fdb-9a02-7cde7c7e1902,[0.         0.         0.         ... 0.         0.         0.00784314]
325,office_furniture_equipment,2,6e4ba1e5-e3c7-44c4-97d3-7d6786b40a23,[0.         0.         0.         ... 0.         0.         0.00784314]
326,diy_tools_materials,3,3478f24c-03b9-432f-be12-0a637a762316,[0.         0.         0.         ... 0.00784314 0.00784314 0.        ]
327,other_goods,8,4c0995cd-b13b-441c-ae42-3950d4c4ed9d,[1.        1.        1.        ... 0.9764706 0.9764706 0.9764706]
328,sports_leisure_travel,0,4b8de2ba-0bae-4fbc-908a-81eda3aebef7,[0.         0.         0.02745098 ... 0.02745098 0.01568628 0.        ]
329,office_furniture_equipment,2,420024f6-e8f6-44fb-9fd8-61cf869258f6,[0.         0.         0.00392157 ... 0.         0.         0.        ]
330,home_garden,1,680872eb-d743-4557-ba75-b8592778f488,[0.         0.         0.         ... 0.00784314 0.01568628 0.01568628]
331,video_games_consoles,10,c7d0c98e-9e51-4dc3-a68c-1abdf536cde3,[0.         0.         0.         ... 0.00784314 0.         0.        ]
332,home_garden,1,3095b300-a39b-4730-930c-1ea1dc3befbe,[0. 0. 0. ... 0. 0. 0.]
333,office_furniture_equipment,2,bee40cee-271d-44e3-9406-5f7738247dd9,[0.         0.         0.         ... 0.03529412 0.04705882 0.05490196]
334,office_furniture_equipment,2,7ecf3755-03ac-4720-af03-e05a2782d5b8,[0.         0.         0.         ... 0.00784314 0.00784314 0.        ]
335,diy_tools_materials,3,dfb382dc-0a02-439b-be85-849962448014,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
336,baby_kids_stuff,6,382a6b94-a44d-4816-9cf9-fc7234497fbe,[0. 0. 0. ... 0. 0. 0.]
337,health_beauty,4,9442c5d0-c61c-4f10-89b6-b96728e339f1,[0.02745098 0.02745098 0.02745098 ... 0.         0.         0.        ]
338,sports_leisure_travel,0,448368a5-8826-47f2-a578-ec01e2a1ab66,[0.01176471 0.         0.         ... 0.23921569 0.2784314  0.        ]
339,computers_software,11,a3f8883d-ee76-4c54-bd89-f6e5c36f7260,[0.02745098 0.02352941 0.01176471 ... 0.00784314 0.00784314 0.        ]
340,video_games_consoles,10,628d377f-b603-4bd6-a1db-e671efb0279e,[0.02745098 0.69411767 0.7019608  ... 0.4862745  0.         0.        ]
341,diy_tools_materials,3,f49c3276-8992-44a0-9067-139b94f65e9f,[0. 0. 0. ... 0. 0. 0.]
342,other_goods,8,85255605-024a-42db-b208-f139c85bf10a,[0.         0.         0.         ... 0.00784314 0.00784314 0.        ]
343,other_goods,8,4f98921a-1962-4362-8292-d900d8f45939,[0.00392157 0.00392157 0.         ... 0.         0.         0.        ]
344,office_furniture_equipment,2,27d52834-24c4-4213-84ca-5c4dafad3b12,[0.00392157 0.00392157 0.         ... 0.         0.         0.        ]
345,home_garden,1,f7105257-83fe-4deb-9719-c95197b0fd10,[0.         0.         0.00392157 ... 0.         0.         0.        ]
346,home_garden,1,211a1180-f0a9-4554-865d-b4d831dc61ea,[0. 0. 0. ... 0. 0. 0.]
347,health_beauty,4,723137da-a520-4486-b1b8-f6b6ae46f23a,[0. 0. 0. ... 0. 0. 0.]
348,health_beauty,4,df11d61c-660c-4176-b267-ca5b8549fbe4,[0. 0. 0. ... 0. 0. 0.]
349,sports_leisure_travel,0,46a29408-789f-4dd5-bd22-3a581b669d9c,[0. 0. 0. ... 0. 0. 0.]
350,computers_software,11,03c35af5-a6ef-4c90-9772-2225d9fb2417,[0.         0.         0.         ... 0.01568628 0.01960784 0.01960784]
351,clothes_footwear_accessories,9,854d7f72-6cbd-42b4-9a9c-14435fced08e,[0.02352941 0.01176471 0.         ... 0.         0.         0.        ]
352,video_games_consoles,10,cb47fbd8-c381-402a-9881-234978adbbd1,[0.01568628 0.00392157 0.         ... 0.00784314 0.01568628 0.01568628]
353,baby_kids_stuff,6,0b512c02-c038-4b2f-b5e1-cbdb4eafa0c9,[0. 0. 0. ... 0. 0. 0.]
354,music_films_books_games,7,b1ea1e78-358f-4235-bbb1-64144c653942,[0.         0.         0.         ... 0.01568628 0.01568628 0.01568628]
355,office_furniture_equipment,2,44575517-cf34-4e49-a85b-8cdf6ca9a9ef,[0. 0. 0. ... 0. 0. 0.]
356,baby_kids_stuff,6,2fb1c020-6e57-486e-a9d6-e1ceb6e8e255,[0. 0. 0. ... 0. 0. 0.]
357,diy_tools_materials,3,bb20269b-a4e4-4788-9051-11e2fa0b9c12,[0. 0. 0. ... 0. 0. 0.]
358,video_games_consoles,10,6b914a2a-9587-421b-b8f3-1a4438377c2d,[0. 0. 0. ... 0. 0. 0.]
359,home_garden,1,a85de235-3b2d-4bc2-b425-42cdacdedec6,[0.89411765 0.89411765 0.89411765 ... 0.63529414 0.62352943 0.59607846]
360,video_games_consoles,10,18b9db73-e7c3-466a-997a-689374ce061e,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
361,music_films_books_games,7,cef8032c-b9ac-409d-b918-5bb092a2487e,[0.         0.         0.         ... 0.01568628 0.00784314 0.        ]
362,other_goods,8,70838737-d043-42f8-914f-0c2680e6575a,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
363,office_furniture_equipment,2,36acb645-9127-4e10-9f47-4141ac94dfb1,[0. 0. 0. ... 0. 0. 0.]
364,phones_mobile_phones_telecoms,12,a8db7b05-9e66-43b6-9942-8eacbee3e946,[0.01568628 0.03529412 0.01176471 ... 0.         0.01176471 0.        ]
365,home_garden,1,62d5e62c-ee3b-43ef-b92e-71ce4deb9616,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
366,home_garden,1,8c718484-392d-4b77-851f-72059e08a7ca,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
367,other_goods,8,9ee3b574-2e2c-493e-b2f6-0eabf09a5534,[0. 0. 0. ... 0. 0. 0.]
368,music_films_books_games,7,36cbb6b0-ead3-443f-b42e-9b0ad51bf9b6,[0.00392157 0.00392157 0.05098039 ... 0.         0.01176471 0.        ]
369,video_games_consoles,10,bae04c59-1806-48b4-9d1b-52c7b170a7b6,[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ]
370,video_games_consoles,10,246d4242-aabe-4c0b-aff0-5e08194e1349,[0.00392157 0.00392157 0.00392157 ... 0.02745098 0.03529412 0.03529412]
371,video_games_consoles,10,7d2f2e0a-ca1c-46a5-bf1c-fc70959eedc5,[0.         0.         0.         ... 0.01568628 0.00784314 0.00784314]
372,clothes_footwear_accessories,9,0e403781-9e2e-4da7-b2df-61d14264b8d4,[0. 0. 0. ... 0. 0. 0.]
373,computers_software,11,141c8c41-073d-4646-97a6-d99886f6d9d0,[0.99607843 0.99607843 1.         ... 0.99215686 0.98039216 0.99215686]
374,health_beauty,4,9f37f0d9-b52d-4b44-8b3d-1dcf20aeb441,[0. 0. 0. ... 0. 0. 0.]
375,sports_leisure_travel,0,25aba0cd-e6a8-4702-988b-c9219a1811b9,[0. 0. 0. ... 0. 0. 0.]
376,phones_mobile_phones_telecoms,12,a4e9b572-e9a7-4ff3-bfb2-fa0866bb5ce8,[0. 0. 0. ... 0. 0. 0.]
377,sports_leisure_travel,0,6c241245-2903-49a5-b534-e06191933484,[0.01176471 0.01176471 0.01176471 ... 0.01568628 0.01568628 0.01568628]
378,phones_mobile_phones_telecoms,12,1f142bfa-8ef0-4e4f-963c-6be8498c2c4d,[0.95686275 0.95686275 0.9647059  ... 1.         0.9882353  0.9764706 ]
379,computers_software,11,13e15133-10c5-4f07-9e87-512054302a8e,[0. 0. 0. ... 0. 0. 0.]
380,baby_kids_stuff,6,23433c78-8899-44a8-8dad-556e520187d4,[0. 0. 0. ... 0. 0. 0.]
381,phones_mobile_phones_telecoms,12,e374a76a-2dcb-40ce-a1e6-753a6c1a4769,[0.00392157 0.00392157 0.00392157 ... 0.00784314 0.00784314 0.00784314]
382,video_games_consoles,10,57393e89-2a43-4dac-83a3-8cc1c1105f46,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
